id,father_id,试卷类别,Egs对应标签题型,题型,基本题型,Directions材料题干,选项与解析,题干,正确答案解析,选项是否随机出现,是否依赖上级父题目,子题目是否可以随机出现,资源地址,解析
"ff80808136e6ff9001379376613a3e3b","ff80808136e6ff900137937661363e3a","大学英语六级","听力短对话","Multiple Choice","选择题","","On the corner of Main Street and Turton Road. _|_Between the river and Riverside Road._|_Between the river and the swimming-pool._|_Opposite the shopping mall.||1","","","0","1","2","",""
"ff80808136e6ff900137937867993e44","ff80808136e6ff900137937867953e43","大学英语六级","听力短对话","Multiple Choice","选择题","","They can stop by Tom’s house for a visit._|_They can invite Tom to join them in._|_They’d better listen to Tom’s advice._|_They will spend the whole weekend with Tom.||0","","","0","1","2","",""
"ff80808136e6ff90013793799dae3e48","ff80808136e6ff90013793799dab3e47","大学英语六级","听力短对话","Multiple Choice","选择题","","The man has no time for a discussion.	_|_The man has quite a little time for the project._|_The man can finish the project beforehand._|_The man will have to postpone the project.||1","","","0","1","2","",""
"ff80808136e6ff900137937c59e33e4f","ff80808136e6ff900137937c59db3e4e","大学英语六级","听力短对话","Multiple Choice","选择题","","Natural disaster.	_|_Traveling abroad. _|_Health problem._|_Study experience.||0","","","0","1","2","",""
"ff80808136e6ff90013796eabedb3ff8","ff80808136e6ff90013796eabed43ff7","大学英语六级","听力短对话","Multiple Choice","选择题","","The secretary forgets his mummer._|_The number is the private information._|_Jason won't release his number._|_The man doesn't call the right person.||1","","","0","1","2","",""
"ff80808136e6ff90013796ce869f3fea","ff80808136e6ff90013796ce867b3fe9","大学英语六级","听力短对话","Multiple Choice","选择题","","His coach didn’t give him enough help._|_He had no chance of winning._|_He didn’t follow his coach’s advice._|_His coach didn’t listen to him.||2","","","0","1","2","",""
"ff80808136e6ff90013796cfc9eb3fec","ff80808136e6ff90013796cfc9e73feb","大学英语六级","听力短对话","Multiple Choice","选择题","","She often goes to the Variety Theater._|_She expected the theater to close down._|_She’s much surprised at the news._|_She likes the new theater in town.||1","","","0","1","2","",""
"ff80808136e6ff90013796e8ed393ff6","ff80808136e6ff90013796e8ed363ff5","大学英语六级","听力短对话","Multiple Choice","选择题","","Borrow some money._|_Invest his money._|_Make a careful plan._|_Save his money.||3","","","0","1","2","",""
"ff80808136e6ff90013796d266243fee","ff80808136e6ff90013796d266203fed","大学英语六级","听力短对话","Multiple Choice","选择题","","The man will give the woman a new prescription._|_The man will be away from the office for two days._|_The woman doesn’t need anything for her cough._|_The woman may continue taking the medicine.||3","","","0","1","2","",""
"ff80808136e6ff90013796d7dc323ff0","ff80808136e6ff90013796d7dc2e3fef","大学英语六级","听力短对话","Multiple Choice","选择题","","Most students would like to work for a newspaper._|_Most students find a job by reading advertisements._|_Most students find it hard to get a job after they graduate._|_Most students don't want jobs advertised in the newspapers.||1","","","0","1","2","",""
"ff80808136e6ff90013796e736c33ff4","ff80808136e6ff90013796e736bb3ff3","大学英语六级","听力短对话","Multiple Choice","选择题","","Some students at the back cannot hear the professor._|_The professor has changed his reading?assignment._|_Some of the students are not on the professor's list._|_The professor has brought extra copies of his?assignment.||2","","","0","1","2","",""
"ff80808136e6ff90013796d932d13ff2","ff80808136e6ff90013796d932cd3ff1","大学英语六级","听力短对话","Multiple Choice","选择题","","Move the washing machine to the?basement._|_Turn the?basement?into a workshop._|_Repair the washing machine._|_Finish his?assignment.||3","","","0","1","2","",""
"ff80808136e6ff90013796ec1b9e3ffa","ff80808136e6ff90013796ec1b9b3ff9","大学英语六级","听力短对话","Multiple Choice","选择题","","It is annoying._|_It needs repairing._|_It is tolerable._|_It wastes his time.||0","","","0","1","2","",""
"ff80808136e6ff90013796ed7a733ffc","ff80808136e6ff90013796ed7a6f3ffb","大学英语六级","听力短对话","Multiple Choice","选择题","","Ask Alice if the man can borrow the novel._|_Return the novel to Alice immediately._|_Help the man find his own copy of the novel._|_Find out how much the novel costs.||0","","","0","1","2","",""
"ff80808136e6ff90013797f9679240f7","ff80808136e6ff90013797f9673740f6","大学英语六级","听力短对话","Multiple Choice","选择题","","Read all the books in detail._|_Read the main ideas of the book._|_Write a book review after reading._|_Get a higher score in the exam.||1","","","0","1","2","",""
"ff80808136e6ff90013797fa9d3040f9","ff80808136e6ff90013797fa9d2640f8","大学英语六级","听力短对话","Multiple Choice","选择题","","The woman is the manager of the company._|_The woman works as a receptionist._|_The woman can't find Mr. Grant's address._|_The woman is going to visit Mr. Grant.||1","","","0","1","2","",""
"ff80808136e6ff9001379825b38940fb","ff80808136e6ff9001379825b34e40fa","大学英语六级","听力短对话","Multiple Choice","选择题","","It may be fixed immediately._|_It will be fixed in an hour._|_It will be fixed in two hours._|_It's not easy to say when it can be fixed.||3","","","0","1","2","",""
"ff80808136e6ff90013798295fc540fd","ff80808136e6ff90013798295fc140fc","大学英语六级","听力短对话","Multiple Choice","选择题","","To take T-30 six blocks away._|_To walk to the zoo after getting off T-30._|_To go to the zoo by T-30 directly._|_To walk six blocks to the zoo.||1","","","0","1","2","",""
"ff80808136e6ff900137982a70ef40ff","ff80808136e6ff900137982a70ec40fe","大学英语六级","听力短对话","Multiple Choice","选择题","","Tom always cleans his room like a new one._|_Tom has something wrong with his mind._|_Tom has got a new job of cleaning house._|_Tom is too busy to clean his room.||3","","","0","1","2","",""
"ff80808136e6ff900137982b4ecc4101","ff80808136e6ff900137982b4ec84100","大学英语六级","听力短对话","Multiple Choice","选择题","","George is watching TV in the bedroom._|_George is going downstairs to the party._|_George is going to do some cooking._|_George is going to study in the dining room.||3","","","0","1","2","",""
"ff80808136e6ff900137982c84374103","ff80808136e6ff900137982c84334102","大学英语六级","听力短对话","Multiple Choice","选择题","","To go to a park three blocks away._|_To go boating in the park._|_To have a walk along the street._|_To live in the quieter countryside.||0","","","0","1","2","",""
"ff80808136e6ff900137982de0274105","ff80808136e6ff900137982de0244104","大学英语六级","听力短对话","Multiple Choice","选择题","","In a bookstore._|_In a post office._|_In a clothes shop._|_At an airport.||2","","","0","1","2","",""
"ff80808136e6ff9001379840580d4107","ff80808136e6ff900137984058064106","大学英语六级","听力短对话","Multiple Choice","选择题","","Take the bus._|_Drive a car._|_Take the subway._|_Avoid the rush hour.||2","","","0","1","2","",""
"ff80808136e6ff900137984152dc4109","ff80808136e6ff900137984152cd4108","大学英语六级","听力短对话","Multiple Choice","选择题","","The man is wearing a coat._|_The man has just bought a coat._|_The man bought the woman a coat._|_The man didn't expect such a cold day.||3","","","0","1","2","",""
"ff808081392436bc01395733c83d0799","ff808081392436bc01395733c8130798","大学英语六级","听力短对话","Multiple Choice","选择题","","She is tired of the food in the canteen._|_She often eats in a French restaurant._|_She usually takes a snack in the KFC._|_She in very fussy about what she eats.||0","","","0","1","2","",""
"ff808081392436bc0139573af168079b","ff808081392436bc0139573af131079a","大学英语六级","听力短对话","Multiple Choice","选择题","","Listening to some loud music._|_Preparing for as oral examination._|_Talking loudly on the telephone._|_Practicing for a speech contest.||0","","","0","1","2","",""
"ff808081392436bc0139573d72b4079e","ff808081392436bc0139573d72a0079d","大学英语六级","听力短对话","Multiple Choice","选择题","","The man has left a good impression on her family._|_The man can dress casually for the occasion._|_The man should buy himself a new suit._|_The man’s jeans and T-shirts are stylish.||1","","","0","1","2","",""
"ff808081392436bc0139573f17d907a0","ff808081392436bc0139573f17c7079f","大学英语六级","听力短对话","Multiple Choice","选择题","","Grey pants made from pure cotton. _|_Fashionable pants in bright colors._|_100% cotton pants in dark blue._|_Something to match her brown pants.||0","","","0","1","2","",""
"ff808081392436bc0139574076e907a2","ff808081392436bc0139574076c507a1","大学英语六级","听力短对话","Multiple Choice","选择题","","Its price._|_Its location._|_Its comfort._|_Its facilities.||1","","","0","1","2","",""
"ff808081392436bc013957419acf07a4","ff808081392436bc013957419ac107a3","大学英语六级","听力短对话","Multiple Choice","选择题","","Travel overseas. _|_Look for a new job._|_Take a photo._|_Adopt a child.||0","","","0","1","2","",""
"ff808081392436bc013957435d6f07a6","ff808081392436bc013957435d6b07a5","大学英语六级","听力短对话","Multiple Choice","选择题","","It is a routine offer._|_It is new on the menu._|_It is quite healthy._|_It is a good bargain.||3","","","0","1","2","",""
"ff808081392436bc01396acdce82098e","ff808081392436bc01396acdce7a098d","大学英语六级","听力短对话","Multiple Choice","选择题","","Trying to sketch a map.  _|_Painting the dining room. _|_Discussing a house plan._|_Cleaning the kitchen.||2","","","0","1","2","",""
"ff808081392436bc01396af9bf4709ae","ff808081392436bc01396af9bf0e09ad","大学英语六级","听力短对话","Multiple Choice","选择题","","She is tired of the food in the canteen._|_She often eats in a French restaurant._|_She usually takes a snack in KFC._|_She is very fussy about what she eats.||0","","","0","1","2","",""
"ff808081392436bc01396afe13ef09b2","ff808081392436bc01396afe13c709b1","大学英语六级","听力短对话","Multiple Choice","选择题","","Listening to some loud music._|_Preparing for an oral examination._|_Talking loudly on the telephone._|_Practicing for a speech contest.||0","","","0","1","2","",""
"ff808081392436bc01396b01b82e09b8","ff808081392436bc01396b01b80f09b7","大学英语六级","听力短对话","Multiple Choice","选择题","","The man has left a good impression on her family._|_The man can dress casually on this occasion._|_The man should buy himself a new suit._|_The man's jeans and T'shirts are stylish.||1","","","0","1","2","",""
"ff808081392436bc01396b0aa9c509be","ff808081392436bc01396b0aa98309bd","大学英语六级","听力短对话","Multiple Choice","选择题","","Grey pants made from pure cotton._|_Fashionable pants in bright colors._|_100% cotton pants in dark blue._|_Something to match her brown pants.||0","","","0","1","2","",""
"ff808081392436bc01396b100a1d09c6","ff808081392436bc01396b1009f709c5","大学英语六级","听力短对话","Multiple Choice","选择题","","Its price._|_Its location._|_Its comfort._|_Its faciliies.||1","","","0","1","2","",""
"ff808081392436bc01396b1334fb09cc","ff808081392436bc01396b1334f709cb","大学英语六级","听力短对话","Multiple Choice","选择题","","Travel overseas._|_Look for a new job._|_Take a photo._|_Adopt a child.||0","","","0","1","2","",""
"ff808081392436bc01396b16933109d2","ff808081392436bc01396b16932d09d1","大学英语六级","听力短对话","Multiple Choice","选择题","","It's a routine offer._|_It's new on the menue._|_It's quite healthy._|_It's a good bargain.||3","","","0","1","2","",""
"ff8080813a85b8c3013ad9d100560da6","ff8080813a85b8c3013ad9d0fffe0da5","大学英语六级","听力短对话","Multiple Choice","选择题","","She wanted to make everyone else interested. 	_|_She found the meeting uninteresting. _|_She was listening attentively to the other people. _|_She wanted everyone at the meeting to be quiet.||2","","","0","1","2","",""
"ff8080813a85b8c3013ad9d242aa0da8","ff8080813a85b8c3013ad9d242a60da7","大学英语六级","听力短对话","Multiple Choice","选择题","","The book was hard to find. 					_|_The book cost too much money. _|_The book was difficult to read. 			_|_The book was not worth reading. ||2","","","0","1","2","",""
